TIC_ID,P_true,A,P_LS,P_ACF,P_final,Flag,Recovered,Harmonic_FP,LS_Power,Mode
353936060,2.0,0.002,1.9942196531791871,1.999999999998181,1.9942196531791871,Match,True,False,0.002005865187697397,injected
353936060,2.0,0.005,1.9942196531791871,1.999999999998181,1.9942196531791871,Match,True,False,0.004991396108989525,injected
353936060,2.0,0.01,1.9942196531791871,1.999999999998181,1.9942196531791871,Match,True,False,0.010066083346419698,injected
353936060,2.0,0.02,1.9942196531791871,1.999999999998181,1.9942196531791871,Match,True,False,0.02008974937281479,injected
353936060,3.0,0.002,2.9741379310344773,2.8333333333307564,2.9741379310344773,Match,True,False,0.0019906423557779322,injected
353936060,3.0,0.005,2.9741379310344773,2.9999999999972715,2.9741379310344773,Match,True,False,0.005032825205574887,injected
353936060,3.0,0.01,2.9741379310344773,2.9999999999972715,2.9741379310344773,Match,True,False,0.009765448385831358,injected
353936060,3.0,0.02,2.9741379310344773,2.9999999999972715,2.9741379310344773,Match,True,False,0.019894599407449053,injected
353936060,5.0,0.002,5.0735294117646985,4.916666666662195,5.0735294117646985,Match,True,False,0.0020334067791275986,injected
353936060,5.0,0.005,5.0735294117646985,4.916666666662195,5.0735294117646985,Match,True,False,0.005068804355589749,injected
353936060,5.0,0.01,5.0735294117646985,4.916666666662195,5.0735294117646985,Match,True,False,0.009809491782253928,injected
353936060,5.0,0.02,5.0735294117646985,4.916666666662195,5.0735294117646985,Match,True,False,0.020062128577342162,injected
353936060,7.0,0.002,6.8999999999999915,6.916666666660376,6.8999999999999915,Match,True,False,0.0020426207464483612,injected
353936060,7.0,0.005,6.8999999999999915,6.916666666660376,6.8999999999999915,Match,True,False,0.004790539683106036,injected
353936060,7.0,0.01,6.8999999999999915,6.916666666660376,6.8999999999999915,Match,True,False,0.0100614273214086,injected
353936060,7.0,0.02,6.8999999999999915,6.916666666660376,6.8999999999999915,Match,True,False,0.01948242842164904,injected
353936060,10.0,0.002,9.85714285714285,9.416666666658102,9.85714285714285,Match,True,False,0.0019699957591185406,injected
353936060,10.0,0.005,9.85714285714285,9.666666666657875,9.85714285714285,Match,True,False,0.0050658160771755775,injected
353936060,10.0,0.01,9.85714285714285,9.749999999991132,9.85714285714285,Match,True,False,0.010085620288964836,injected
353936060,10.0,0.02,9.85714285714285,9.749999999991132,9.85714285714285,Match,True,False,0.01999039266741868,injected
353936060,12.0,0.002,11.896551724137925,11.666666666656056,11.896551724137925,Match,True,False,0.0021185083058461564,injected
353936060,12.0,0.005,11.896551724137925,12.749999999988404,11.896551724137925,Match,True,False,0.00513671381440386,injected
353936060,12.0,0.01,11.896551724137925,12.749999999988404,11.896551724137925,Match,True,False,0.009039351691238543,injected
353936060,12.0,0.02,11.896551724137925,12.749999999988404,11.896551724137925,Match,True,False,0.01833359700279487,injected
353936060,14.0,0.002,13.269230769230766,13.166666666654692,13.269230769230766,Match,True,False,0.0016446028995405633,injected
353936060,14.0,0.005,13.269230769230766,13.24999999998795,13.269230769230766,Match,True,False,0.004192874478438946,injected
353936060,14.0,0.01,13.269230769230766,12.999999999988177,13.269230769230766,Match,True,False,0.0076831669216355985,injected
353936060,14.0,0.02,13.269230769230766,13.166666666654692,13.269230769230766,Match,True,False,0.01581321007209172,injected
428475704,,0.0,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.019946209886287907,null
428475704,0.5,0.002,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.01993367323851189,injected
428475704,0.5,0.005,0.6400240384615363,0.5833333333328028,0.6400240384615363,Match,False,False,0.01990814603117067,injected
428475704,0.5,0.01,0.6400240384615363,0.5833333333328028,0.6400240384615363,Match,False,False,0.019920758748084827,injected
428475704,0.5,0.02,0.6400240384615363,0.5833333333328028,0.6400240384615363,Match,False,False,0.019987639366761182,injected
428475704,1.0,0.002,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.01993898996618139,injected
428475704,1.0,0.005,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.019953241500677277,injected
428475704,1.0,0.01,0.6400240384615363,0.6666666666660603,0.6400240384615363,Match,False,False,0.01988816947840399,injected
